jar,date.cat,date,species,treatment,sump,sal,stock.ml,HCl.ml,NaOH.ml,Ca.ml,jar.wt,jar.muss.wt,jar.muss.h2o.wt,h2o.wt,wet.wt,origin,num.bys,tray.wt,tray.gut.wt,gut.wt,shell.wt,shell.length,shell.color,nbs.ph.0,ph.0,mv.0,spec.0,spec.t.0,ph.t.0,do.0,do.perc.0,do.t.0,ca.mv.0,ca.free.0,ca.meas.0,ca.sd.0,date.in,time.in,date.out,time.out,nbs.ph.1,ph.1,mv.1,spec.1,spec.t.1,ph.t.1,do.1,do.perc.1,do.t.1,ca.mv.1,ca.free.1,ca.meas.1,ca.sd.1,alk.0,alk.sd.0,alk.1,alk.sd.1,nh3.0,nh3.1,psi.0,psi.1,comments,light,first.sec,cluster,caldo.0,caldo.1,delox,delph,delta,delam,delt,delfreeca,corrdelta,start.time,end.time,duration,gut,h2o.kg,calph.0,calph.1,R,E,G,flag,S,T,Patm,P,pH,CO2,fCO2,pCO2,fCO2pot,pCO2pot,fCO2insitu,pCO2insitu,HCO3,CO3,DIC,ALK,OmegaAragonite,OmegaCalcite
7,august.2022,2022-08-21,mytilus_californianus,shell.californianus.painted,,33.89,,,,,,,,,,,,,,,24.021,49.236,,7.74334,,,7.74334,10.2,,,,,,,,,2022-07-20,,2020-07-22,,,,,,,,,,,,,,,2271.103684,,2297.790212,,,,,,,,,,,,,,,,,,,,,53.21666667,,,,,,,-0.02087629011,8,34.13,10.2,1,0,7.49294,6.97E-05,1590.439122,1596.580428,1590.439122,1596.580428,1590.439122,1596.580469,0.002197197283,4.13E-05,0.002308186037,0.002300078027,0.6286720371,0.9895085161
8,august.2022,2022-08-21,mytilus_californianus,shell.californianus.painted,,33.89,,,,,,,,,,,,,,,27.535,55.63,,7.73606,,,7.73606,10.2,,,,,,,,,2022-07-20,,2020-07-22,,,,,,,,,,,,,,,2268.712267,,2284.835965,,,,,,,,,,,,,,,,,,,,,53.2,,,,,,,-0.01100697395,8,33.89,10.2,1,0,7.73606,3.82E-05,871.6264447,874.9895123,871.6264447,874.9895123,871.6264447,874.9895246,0.002106245428,6.89E-05,0.002213412015,0.002278046695,1.049960575,1.653330151
9,august.2022,2022-08-21,mytilus_californianus,shell.californianus.painted,,33.89,,,,,,,,,,,,,,,22.573,50.427,,7.73242,,,7.73242,10.2,,,,,,,,,2022-07-20,,2020-07-22,,,,,,,,,,,,,,,2278.727919,,2297.278821,,,,,,,,,,,,,,,,,,,,,53.18333333,,,,,,,-0.01545255096,8,33.89,10.2,1,0,7.73424,3.83E-05,874.1610172,877.5338734,874.1610172,877.5338734,874.1610172,877.5338857,0.00210353631,6.86E-05,0.002210437547,0.002274453731,1.044224862,1.644298358
10,august.2022,2022-08-21,mytilus_californianus,shell.californianus.painted,,33.89,,,,,,,,,,,,,,,23.664,47.885,,7.73424,,,7.73424,10.2,,,,,,,,,2022-07-20,,2020-07-22,,,,,,,,,,,,,,,2259.232992,,2298.88608,,,,,,,,,,,,,,,,,,,,,53.15,,,,,,,-0.03152721383,8,33.89,10.2,1,0,7.73242,3.86E-05,878.9111833,882.302385,878.9111833,882.302385,878.9111833,882.3023975,0.00210612221,6.83E-05,0.002213029076,0.002276503806,1.041136289,1.639434908
11,august.2022,2022-08-21,mytilus_californianus,shell.californianus.painted,,33.89,,,,,,,,,,,,,,,23.895,48.427,,7.73606,,,7.73606,10.2,,,,,,,,,2022-07-20,,2020-07-22,,,,,,,,,,,,,,,2278.046695,,2285.573812,,,,,,,,,,,,,,,,,,,,,53.15,,,,,,,-0.0059267739,8,33.915,10.2,1,0,7.37206,9.19E-05,2094.795746,2102.888989,2094.795746,2102.888989,2094.795746,2102.88906,0.002189532748,3.10E-05,0.002312427714,0.002266906753,0.4723089042,0.7436908439
12,august.2022,2022-08-21,mytilus_californianus,shell.californianus.painted,,33.89,,,,,,,,,,,,,,,24.021,49.236,,7.73424,,,7.73424,10.2,,,,,,,,,2022-07-20,,2020-07-22,,,,,,,,,,,,,,,2274.453731,,2299.60629,,,,,,,,,,,,,,,,,,,,,53.13333333,,,,,,,-0.01970715896,8,33.915,10.2,1,0,7.3757,9.14E-05,2084.782901,2092.837372,2084.782901,2092.837372,2084.782901,2092.837443,0.002197407479,3.14E-05,0.002320236706,0.002275653826,0.477997127,0.7526474381
13,august.2022,2022-08-21,mytilus_californianus,shell.californianus.painted,,33.89,,,,,,,,,,,,,,,28.871,60.639,,7.73242,,,7.73242,10.2,,,,,,,,,2022-07-20,,2020-07-22,,,,,,,,,,,,,,,2276.503806,,2281.526656,,,,,,,,,,,,,,,,,,,,,53.11666667,,,,,,,-0.003275349266,8,33.915,10.2,1,0,7.37388,9.08E-05,2070.345881,2078.34445,2070.345881,2078.34445,2070.345881,2078.34452,0.002173064757,3.09E-05,0.002294783277,0.002250293381,0.4707251002,0.7411970087
14,august.2022,2022-08-21,mytilus_californianus,shell.californianus.painted,,33.915,,,,,,,,,,,,,,,27.252,53.416,,7.37206,,,7.37206,10.2,,,,,,,,,2022-07-20,,2020-07-22,,,,,,,,,,,,,,,2266.906753,,2338.519274,,,,,,,,,,,,,,,,,,,,,52.95,,,,,,,-0.0496277541,8,33.915,10.2,1,0,7.37206,9.17E-05,2091.241297,2099.320776,2091.241297,2099.320776,2091.241297,2099.320847,0.002185817549,3.10E-05,0.002308503987,0.00226308632,0.4715074905,0.7424289493
15,august.2022,2022-08-21,mytilus_californianus,shell.californianus.painted,,33.915,,,,,,,,,,,,,,,23.774,48.766,,7.3757,,,7.3757,10.2,,,,,,,,,2022-07-20,,2020-07-22,,,,,,,,,,,,,,,2275.653826,,2333.384909,,,,,,,,,,,,,,,,,,,,,52.93333333,,,,,,,-0.04587522439,8,33.915,10.2,1,0,7.37024,9.29E-05,2117.893358,2126.076043,2117.893358,2126.076043,2117.893358,2126.076116,0.002204417501,3.11E-05,0.002328405858,0.002281889649,0.4735311337,0.7456153489
16,august.2022,2022-08-21,mytilus_californianus,shell.californianus.painted,,33.915,,,,,,,,,,,,,,,28.629,59.425,,7.37388,,,7.37388,10.2,,,,,,,,,2022-07-20,,2020-07-22,,,,,,,,,,,,,,,2250.293381,,2331.503815,,,,,,,,,,,,,,,,,,,,,52.93333333,,,,,,,-0.05358909343,8,33.915,10.2,1,0,7.3757,9.18E-05,2093.649425,2101.738229,2093.649425,2101.738229,2093.649425,2101.7383,0.002206752992,3.15E-05,0.002330104608,0.002285266281,0.4800300355,0.7558484267
17,august.2022,2022-08-21,mytilus_californianus,shell.californianus.painted,,33.915,,,,,,,,,,,,,,,27.271,54.899,,7.37206,,,7.37206,10.2,,,,,,,,,2022-07-20,,2020-07-22,,,,,,,,,,,,,,,2263.08632,,2307.178595,,,,,,,,,,,,,,,,,,,,,52.91666667,,,,,,,-0.03055406272,8,33.915,10.2,1,0,7.3757,9.18E-05,2093.810245,2101.899672,2093.810245,2101.899672,2093.810245,2101.899743,0.0022069225,3.15E-05,0.002330283591,0.002285440631,0.4800669082,0.755906486
18,august.2022,2022-08-21,mytilus_californianus,shell.californianus.painted,,33.915,,,,,,,,,,,,,,,25.637,50.496,,7.37024,,,7.37024,10.2,,,,,,,,,2022-07-20,,2020-07-22,,,,,,,,,,,,,,,2281.889649,,2317.509696,,,,,,,,,,,,,,,,,,,,,52.9,,,,,,,-0.0262646496,8,34.13,10.2,1,0,7.49294,6.99E-05,1595.051669,1601.210817,1595.051669,1601.210817,1595.051669,1601.210858,0.002203569533,4.14E-05,0.002314880174,0.002306689903,0.6304952941,0.9923782609
19,august.2022,2022-08-21,mytilus_californianus,shell.californianus.painted,,33.915,,,,,,,,,,,,,,,22.674,51.26,,7.3757,,,7.3757,10.2,,,,,,,,,2022-07-20,,2020-07-22,,,,,,,,,,,,,,,2285.266281,,2311.116862,,,,,,,,,,,,,,,,,,,,,52.9,,,,,,,-0.02155194573,8,33.915,10.2,1,0,7.377156,9.14E-05,2083.018847,2091.066487,2083.018847,2091.066487,2083.018847,2091.066557,0.002202921194,3.16E-05,0.002325857444,0.002281586781,0.4808057461,0.7570698495
20,august.2022,2022-08-21,mytilus_californianus,shell.californianus.painted,,33.915,,,,,,,,,,,,,,,26.446,57.668,,7.3757,,,7.3757,10.2,,,,,,,,,2022-07-20,,2020-07-22,,,,,,,,,,,,,,,2285.440631,,2343.413204,,,,,,,,,,,,,,,,,,,,,52.85,,,,,,,-0.04147798001,8,33.915,10.2,1,0,7.3757,9.05E-05,2063.040653,2071.010936,2063.040653,2071.010936,2063.040653,2071.011005,0.002174490666,3.11E-05,0.002296038905,0.002252082425,0.4730120841,0.7447980609
21,august.2022,2022-08-21,mytilus_californianus,shell.californianus.painted,,33.915,,,,,,,,,,,,,,,25.099,47.979,,7.377156,,,7.377156,10.2,,,,,,,,,2022-07-20,,2020-07-22,,,,,,,,,,,,,,,2281.586781,,2318.823689,,,,,,,,,,,,,,,,,,,,,52.85,,,,,,,-0.02807192577,8,33.915,10.2,1,0,7.3757,9.10E-05,2074.762939,2082.778612,2074.762939,2082.778612,2074.762939,2082.778681,0.002186846216,3.12E-05,0.002309085097,0.002264790895,0.4756997592,0.7490300357
22,august.2022,2022-08-21,mytilus_californianus,shell.californianus.painted,,33.915,,,,,,,,,,,,,,,24.322,51.98,,7.3757,,,7.3757,10.2,,,,,,,,,2022-07-20,,2020-07-22,,,,,,,,,,,,,,,2252.082425,,2343.69697,,,,,,,,,,,,,,,,,,,,,52.83333333,,,,,,,-0.07129468137,8,33.915,10.2,1,0,7.3757,9.18E-05,2093.171926,2101.258881,2093.171926,2101.258881,2093.171926,2101.258952,0.002206249698,3.15E-05,0.002329573181,0.002284748611,0.4799205551,0.7556760404
23,august.2022,2022-08-21,mytilus_californianus,shell.californianus.painted,,33.915,,,,,,,,,,,,,,,19.608,41.882,,7.3757,,,7.3757,10.2,,,,,,,,,2022-07-20,,2020-07-22,,,,,,,,,,,,,,,2264.790895,,2301.579981,,,,,,,,,,,,,,,,,,,,,52.83333333,,,,,,,-0.03551220906,8,33.915,10.2,1,0,7.3757,9.14E-05,2083.431724,2091.480963,2083.431724,2091.480963,2083.431724,2091.481034,0.002195983308,3.14E-05,0.002318732928,0.002274188976,0.4776873304,0.7521596368
24,august.2022,2022-08-21,mytilus_californianus,shell.californianus.painted,,33.915,,,,,,,,,,,,,,,25.976,55.391,,7.3757,,,7.3757,10.2,,,,,,,,,2022-07-20,,2020-07-22,,,,,,,,,,,,,,,2284.748611,,2317.458805,,,,,,,,,,,,,,,,,,,,,52.81666667,,,,,,,-0.02384184461,8,34.13,10.2,1,0,7.49476,6.97E-05,1590.469788,1596.611213,1590.469788,1596.611213,1590.469788,1596.611254,0.002206466952,4.17E-05,0.002317805565,0.002310126058,0.633975562,0.9978560849
25,august.2022,2022-08-21,mytilus_californianus,shell.californianus.painted,,33.915,,,,,,,,,,,,,,,27.837,53.557,,7.3757,,,7.3757,10.2,,,,,,,,,2022-07-20,,2020-07-22,,,,,,,,,,,,,,,2274.188976,,2408.103232,,,,,,,,,,,,,,,,,,,,,52.8,,,,,,,-0.09111092612,8,34.13,10.2,1,0,7.49658,6.93E-05,1582.510528,1588.621166,1582.510528,1588.621166,1582.510528,1588.621206,0.002204644713,4.18E-05,0.002315775038,0.002308666267,0.6361121655,1.001219027
1,july.2022,2022-07-20,mytilus_californianus,shell.californianus.painted,,34.13,,,,,,,,,,,,,,,24.564,52.14,,7.49476,,,7.49476,10.2,,,,,,,,,2022-07-20,,2020-07-22,,,,,,,,,,,,,,,2314.288044,,2345.214698,,,,,,,,,,,,,,,,,,,,,48,,,,,,,-0.02622965681,8,34.13,10.2,1,0,7.49476,6.98E-05,1593.360672,1599.513278,1593.360672,1599.513278,1593.360672,1599.513319,0.00221047749,4.17E-05,0.002322018475,0.002314288044,0.6351278942,0.9996698168
2,july.2022,2022-07-20,mytilus_californianus,shell.californianus.painted,,34.13,,,,,,,,,,,,,,,24.939,55.583,,7.49476,,,7.49476,10.2,,,,,,,,,2022-07-20,,2020-07-22,,,,,,,,,,,,,,,2307.430217,,2382.739025,,,,,,,,,,,,,,,,,,,,,47.98333333,,,,,,,-0.06293269409,8,34.13,10.2,1,0,7.4984,6.90E-05,1575.06222,1581.144049,1575.06222,1581.144049,1575.06222,1581.144089,0.002203483069,4.20E-05,0.002314440515,0.002307893425,0.6384469376,1.004893879
3,july.2022,2022-07-20,mytilus_californianus,shell.californianus.painted,,34.13,,,,,,,,,,,,,,,27.502,58.258,,7.49112,,,7.49112,10.2,,,,,,,,,2022-07-20,,2020-07-22,,,,,,,,,,,,,,,2301.783345,,2378.785506,,,,,,,,,,,,,,,,,,,,,47.95,,,,,,,-0.05839155224,8,34.13,10.2,1,0,7.4984,6.90E-05,1574.383547,1580.462751,1574.383547,1580.462751,1574.383547,1580.462791,0.002202533617,4.19E-05,0.002313443254,0.002306907818,0.6381718394,1.004460883
4,july.2022,2022-07-20,mytilus_californianus,shell.californianus.painted,,34.13,,,,,,,,,,,,,,,28.224,54.159,,7.49294,,,7.49294,10.2,,,,,,,,,2022-07-20,,2020-07-22,,,,,,,,,,,,,,,2306.26461,,2369.710957,,,,,,,,,,,,,,,,,,,,,47.93333333,,,,,,,-0.04689757878,8,34.13,10.2,1,0,7.50204,6.84E-05,1560.927832,1566.954991,1560.927832,1566.954991,1560.927832,1566.95503,0.002202088797,4.23E-05,0.002312753371,0.002307316673,0.6434131281,1.012710495
5,july.2022,2022-07-20,mytilus_californianus,shell.californianus.painted,,34.13,,,,,,,,,,,,,,,26.63,59.161,,7.48566,,,7.48566,10.2,,,,,,,,,2022-07-20,,2020-07-22,,,,,,,,,,,,,,,2303.747205,,2349.951835,,,,,,,,,,,,,,,,,,,,,47.91666667,,,,,,,-0.03620993361,8,34.13,10.2,1,0,7.50386,6.83E-05,1559.645583,1565.667782,1559.645583,1565.667782,1559.645583,1565.667822,0.002209519928,4.26E-05,0.002320449166,0.002315472362,0.6482955091,1.020395197
6,july.2022,2022-07-20,mytilus_californianus,shell.californianus.painted,,34.13,,,,,,,,,,,,,,,27.614,49.978,,7.49294,,,7.49294,10.2,,,,,,,,,2022-07-20,,2020-07-22,,,,,,,,,,,,,,,2300.078027,,2326.111203,,,,,,,,,,,,,,,,,,,,,47.93333333,,,,,,,-0.01966800063,8,34.13,10.2,1,0,7.50386,6.80E-05,1551.059325,1557.048315,1551.059325,1557.048315,1551.059325,1557.048353,0.002197355941,4.24E-05,0.002307674485,0.002302839305,0.6447264722,1.014777654
7,july.2022,2022-07-20,mytilus_californianus,shell.californianus.painted,,34.13,,,,,,,,,,,,,,,27.498,53.364,,7.49294,,,7.49294,10.2,,,,,,,,,2022-07-20,,2020-07-22,,,,,,,,,,,,,,,2306.689903,,2370.503884,,,,,,,,,,,,,,,,,,,,,47.91666667,,,,,,,-0.04843152307,8,34.13,10.2,1,0,7.50204,6.82E-05,1555.870244,1561.877841,1555.870244,1561.877841,1555.870244,1561.87788,0.002194953773,4.21E-05,0.00230525978,0.002299907657,0.6413283945,1.009429194
8,july.2022,2022-07-20,mytilus_californianus,shell.californianus.painted,,34.13,,,,,,,,,,,,,,,26.85,51.707,,7.49476,,,7.49476,10.2,,,,,,,,,2022-07-20,,2020-07-22,,,,,,,,,,,,,,,2310.126058,,2339.334106,,,,,,,,,,,,,,,,,,,,,47.88333333,,,,,,,-0.02271819727,8,34.13,10.2,1,0,7.50022,6.87E-05,1567.886476,1573.940549,1567.886476,1573.940549,1567.886476,1573.940589,0.0022026557,4.21E-05,0.00231345915,0.002307469052,0.640887362,1.008735024
9,july.2022,2022-07-20,mytilus_californianus,shell.californianus.painted,,34.13,,,,,,,,,,,,,,,25.142,53.104,,7.49658,,,7.49658,10.2,,,,,,,,,2022-07-20,,2020-07-22,,,,,,,,,,,,,,,2308.666267,,2354.817197,,,,,,,,,,,,,,,,,,,,,47.88333333,,,,,,,-0.03833507036,8,34.13,10.2,1,0,7.50204,6.85E-05,1564.496315,1570.537277,1564.496315,1570.537277,1564.496315,1570.537316,0.002207123058,4.24E-05,0.002318040625,0.002312544254,0.6448840539,1.015025682
10,july.2022,2022-07-20,mytilus_californianus,shell.californianus.painted,,34.13,,,,,,,,,,,,,,,26.937,57.782,,7.4984,,,7.4984,10.2,,,,,,,,,2022-07-20,,2020-07-22,,,,,,,,,,,,,,,2307.893425,,2316.579084,,,,,,,,,,,,,,,,,,,,,47.86666667,,,,,,,-0.006736284166,8,34.13,10.2,1,0,7.50386,6.80E-05,1552.236806,1558.23035,1552.236806,1558.23035,1552.236806,1558.230389,0.002199024056,4.24E-05,0.002309426347,0.002304571746,0.645215914,1.015548019
11,july.2022,2022-07-20,mytilus_californianus,shell.californianus.painted,,34.13,,,,,,,,,,,,,,,25.789,52.067,,7.4984,,,7.4984,10.2,,,,,,,,,2022-07-20,,2020-07-22,,,,,,,,,,,,,,,2306.907818,,2353.213887,,,,,,,,,,,,,,,,,,,,,47.83333333,,,,,,,-0.03753814161,8,34.13,10.2,1,0,7.50386,6.79E-05,1549.74239,1555.726286,1549.74239,1555.726286,1549.74239,1555.726325,0.002195490264,4.23E-05,0.002305715142,0.002300901684,0.6441790639,1.013916052
12,july.2022,2022-07-20,mytilus_californianus,shell.californianus.painted,,34.13,,,,,,,,,,,,,,,25.233,51.878,,7.50204,,,7.50204,10.2,,,,,,,,,2022-07-20,,2020-07-22,,,,,,,,,,,,,,,2307.316673,,2323.381838,,,,,,,,,,,,,,,,,,,,,47.81666667,,,,,,,-0.01331487208,8,34.13,10.2,1,0,7.49476,6.96E-05,1588.597277,1594.731459,1588.597277,1594.731459,1588.597277,1594.7315,0.002203869208,4.16E-05,0.002315076739,0.002307430217,0.6332291625,0.9966812773
13,july.2022,2022-07-20,mytilus_californianus,shell.californianus.painted,,34.13,,,,,,,,,,,,,,,28.049,56.694,,7.50386,,,7.50386,10.2,,,,,,,,,2022-07-20,,2020-07-22,,,,,,,,,,,,,,,2315.472362,,2343.029505,,,,,,,,,,,,,,,,,,,,,48.2,,,,,,,-0.02038307837,8,34.13,10.2,1,0,7.50932,6.71E-05,1531.197004,1537.109173,1531.197004,1537.109173,1531.197004,1537.109211,0.002196661173,4.29E-05,0.002306632004,0.002303439944,0.6526767828,1.027291174
14,july.2022,2022-07-20,mytilus_californianus,shell.californianus.painted,,34.13,,,,,,,,,,,,,,,28.851,60.719,,7.50386,,,7.50386,10.2,,,,,,,,,2022-07-20,,2020-07-22,,,,,,,,,,,,,,,2302.839305,,2341.345107,,,,,,,,,,,,,,,,,,,,,48.2,,,,,,,-0.02768970099,8,34.13,10.2,1,0,7.50386,6.81E-05,1553.997351,1559.997704,1553.997351,1559.997704,1553.997351,1559.997744,0.002201518186,4.24E-05,0.002312045696,0.002307162056,0.6459477172,1.016699852
15,july.2022,2022-07-20,mytilus_californianus,shell.californianus.painted,,34.13,,,,,,,,,,,,,,,28.004,56.759,,7.50204,,,7.50204,10.2,,,,,,,,,2022-07-20,,2020-07-22,,,,,,,,,,,,,,,2299.907657,,2343.038499,,,,,,,,,,,,,,,,,,,,,48.2,,,,,,,-0.03195367593,8,34.13,10.2,1,0,7.50568,6.78E-05,1546.485847,1552.457148,1546.485847,1552.457148,1546.485847,1552.457186,0.002200077365,4.26E-05,0.002310426162,0.00230610515,0.6482358467,1.02030129
16,july.2022,2022-07-20,mytilus_californianus,shell.californianus.painted,,34.13,,,,,,,,,,,,,,,27.688,55.762,,7.50022,,,7.50022,10.2,,,,,,,,,2022-07-20,,2020-07-22,,,,,,,,,,,,,,,2307.469052,,2373.455662,,,,,,,,,,,,,,,,,,,,,48.18333333,,,,,,,-0.04946151176,8,34.13,10.2,1,0,7.5075,6.76E-05,1543.188255,1549.146802,1543.188255,1549.146802,1543.188255,1549.146841,0.002204605632,4.29E-05,0.002315076898,0.002311250792,0.6522979338,1.026694878
17,july.2022,2022-07-20,mytilus_californianus,shell.californianus.painted,,34.13,,,,,,,,,,,,,,,29.922,54.841,,7.50204,,,7.50204,10.2,,,,,,,,,2022-07-20,,2020-07-22,,,,,,,,,,,,,,,2312.544254,,2363.562366,,,,,,,,,,,,,,,,,,,,,48.18333333,,,,,,,-0.03538644376,8,34.13,10.2,1,0,7.50932,6.72E-05,1534.858341,1540.784671,1534.858341,1540.784671,1534.858341,1540.784709,0.002201913742,4.30E-05,0.002312147531,0.002308897626,0.6542374376,1.029747591
18,july.2022,2022-07-20,mytilus_californianus,shell.californianus.painted,,34.13,,,,,,,,,,,,,,,25.74,53.914,,7.50386,,,7.50386,10.2,,,,,,,,,2022-07-20,,2020-07-22,,,,,,,,,,,,,,,2304.571746,,2374.221123,,,,,,,,,,,,,,,,,,,,,48.16666667,,,,,,,-0.05617745958,8,34.13,10.2,1,0,7.51114,6.69E-05,1527.877506,1533.776837,1527.877506,1533.776837,1527.877506,1533.776875,0.002201103884,4.32E-05,0.002311196514,0.002308501239,0.6567432693,1.033691686
19,july.2022,2022-07-20,mytilus_californianus,shell.californianus.painted,,34.13,,,,,,,,,,,,,,,26.618,52.976,,7.50386,,,7.50386,10.2,,,,,,,,,2022-07-20,,2020-07-22,,,,,,,,,,,,,,,2300.901684,,2353.172539,,,,,,,,,,,,,,,,,,,,,48.16666667,,,,,,,-0.04076970727,8,34.13,10.2,1,0,7.51114,6.71E-05,1531.700016,1537.614131,1531.700016,1537.614131,1531.700016,1537.614169,0.002206610702,4.33E-05,0.002316978766,0.002314224001,0.6583863381,1.036277821
20,july.2022,2022-07-20,mytilus_californianus,shell.californianus.painted,,34.13,,,,,,,,,,,,,,,29.929,55.763,,7.50932,,,7.50932,10.2,,,,,,,,,2022-07-20,,2020-07-22,,,,,,,,,,,,,,,2303.439944,,2360.971778,,,,,,,,,,,,,,,,,,,,,48.15,,,,,,,-0.039922683,8,34.13,10.2,1,0,7.51114,6.70E-05,1530.278629,1536.187247,1530.278629,1536.187247,1530.278629,1536.187285,0.002204563011,4.32E-05,0.002314828656,0.002312096012,0.6577753687,1.035316175
21,july.2022,2022-07-20,mytilus_californianus,shell.californianus.painted,,34.13,,,,,,,,,,,,,,,24.01,54.605,,7.50386,,,7.50386,10.2,,,,,,,,,2022-07-20,,2020-07-22,,,,,,,,,,,,,,,2307.162056,,2356.006174,,,,,,,,,,,,,,,,,,,,,48.11666667,,,,,,,-0.04227898768,8,34.13,10.2,1,0,7.51114,6.68E-05,1524.869391,1530.757088,1524.869391,1530.757088,1524.869391,1530.757126,0.002196770308,4.31E-05,0.002306646186,0.002303997726,0.6554502604,1.031656534
22,july.2022,2022-07-20,mytilus_californianus,shell.californianus.painted,,34.13,,,,,,,,,,,,,,,27.68,54.289,,7.50568,,,7.50568,10.2,,,,,,,,,2022-07-20,,2020-07-22,,,,,,,,,,,,,,,2306.10515,,2343.296279,,,,,,,,,,,,,,,,,,,,,48.13333333,,,,,,,-0.02791433814,8,34.13,10.2,1,0,7.51114,6.70E-05,1529.124333,1535.028487,1529.124333,1535.028487,1529.124333,1535.028524,0.0022029001,4.32E-05,0.002313082571,0.002310367891,0.6572792059,1.034535232
23,july.2022,2022-07-20,mytilus_californianus,shell.californianus.painted,,34.13,,,,,,,,,,,,,,,29.236,56.659,,7.5075,,,7.5075,10.2,,,,,,,,,2022-07-20,,2020-07-22,,,,,,,,,,,,,,,2311.250792,,2379.069428,,,,,,,,,,,,,,,,,,,,,48.11666667,,,,,,,-0.04820982603,8,34.13,10.2,1,0,7.49112,7.00E-05,1598.61187,1604.784789,1598.61187,1604.784789,1598.61187,1604.78483,0.002199252208,4.12E-05,0.002310464716,0.002301783345,0.6266284763,0.9862920206
24,july.2022,2022-07-20,mytilus_californianus,shell.californianus.painted,,34.13,,,,,,,,,,,,,,,26.981,56.94,,7.50932,,,7.50932,10.2,,,,,,,,,2022-07-20,,2020-07-22,,,,,,,,,,,,,,,2308.897626,,2338.91638,,,,,,,,,,,,,,,,,,,,,48.1,,,,,,,-0.02313074084,8,34.13,10.2,1,0,7.51114,6.69E-05,1526.254836,1532.147891,1526.254836,1532.147891,1526.254836,1532.147929,0.00219876622,4.31E-05,0.002308741927,0.002306071905,0.6560457804,1.032593862
25,july.2022,2022-07-20,mytilus_californianus,shell.californianus.painted,,34.13,,,,,,,,,,,,,,,27.876,55.062,,7.51114,,,7.51114,10.2,,,,,,,,,2022-07-20,,2020-07-22,,,,,,,,,,,,,,,2308.501239,,2358.453718,,,,,,,,,,,,,,,,,,,,,48.13333333,,,,,,,-0.03722893883,8,34.13,10.2,1,0,7.51296,6.63E-05,1513.180418,1519.022909,1513.180418,1519.022909,1513.180418,1519.022946,0.002189085457,4.31E-05,0.002298478818,0.002296456469,0.6559002645,1.032364825
26,july.2022,2022-07-20,mytilus_californianus,shell.californianus.painted,,34.13,,,,,,,,,,,,,,,26.431,55.915,,7.51114,,,7.51114,10.2,,,,,,,,,2022-07-20,,2020-07-22,,,,,,,,,,,,,,,2314.224001,,2365.345991,,,,,,,,,,,,,,,,,,,,,48.11666667,,,,,,,-0.04019746096,8,34.13,10.2,1,0,7.51478,6.60E-05,1507.145149,1512.964299,1507.145149,1512.964299,1507.145149,1512.964336,0.002189510757,4.33E-05,0.00229882913,0.002297345368,0.6587826813,1.036901651
27,july.2022,2022-07-20,mytilus_californianus,shell.californianus.painted,,34.13,,,,,,,,,,,,,,,29.347,62.908,,7.51114,,,7.51114,10.2,,,,,,,,,2022-07-20,,2020-07-22,,,,,,,,,,,,,,,2312.096012,,2371.495644,,,,,,,,,,,,,,,,,,,,,48.11666667,,,,,,,-0.0420653505,8,34.13,10.2,1,0,7.5166,6.57E-05,1499.435246,1505.22458,1499.435246,1505.22458,1499.435246,1505.224616,0.002187457977,4.34E-05,0.002296579626,0.002295659762,0.6609290012,1.040279886
28,july.2022,2022-07-20,mytilus_californianus,shell.californianus.painted,,34.13,,,,,,,,,,,,,,,28.451,55.21,,7.51114,,,7.51114,10.2,,,,,,,,,2022-07-20,,2020-07-22,,,,,,,,,,,,,,,2303.997726,,2348.2478,,,,,,,,,,,,,,,,,,,,,48.1,,,,,,,-0.03233489013,8,34.13,10.2,1,0,7.5166,6.58E-05,1502.136861,1507.936642,1502.136861,1507.936642,1502.136861,1507.936679,0.00219139924,4.35E-05,0.002300717499,0.002299757533,0.6621198331,1.042154215
29,july.2022,2022-07-20,mytilus_californianus,shell.californianus.painted,,34.13,,,,,,,,,,,,,,,22.986,48.299,,7.51114,,,7.51114,10.2,,,,,,,,,2022-07-20,,2020-07-22,,,,,,,,,,,,,,,2310.367891,,2334.138906,,,,,,,,,,,,,,,,,,,,,48.08333333,,,,,,,-0.02150749221,8,34.13,10.2,1,0,7.51478,6.58E-05,1502.810509,1508.612896,1502.810509,1508.612896,1502.810509,1508.612933,0.002183213594,4.32E-05,0.002292217561,0.002290799189,0.6568879831,1.03391946
30,july.2022,2022-07-20,mytilus_californianus,shell.californianus.painted,,34.13,,,,,,,,,,,,,,,27.73,55.085,,7.51114,,,7.51114,10.2,,,,,,,,,2022-07-20,,2020-07-22,,,,,,,,,,,,,,,2306.071905,,2338.398935,,,,,,,,,,,,,,,,,,,,,48.06666667,,,,,,,-0.02425336084,8,34.13,10.2,1,0,7.52024,6.51E-05,1484.950223,1490.68354,1484.950223,1490.68354,1484.950223,1490.683575,0.002184559607,4.37E-05,0.002293354195,0.002293547571,0.6656086994,1.047645573
